run,core_id,setup_mode,duration,measure_lat,nr_nops,test_tw,stats_interval,pin_iowq,max_workers,sleep_us,cycles,runtime,ops_per_sec,latency,kernel,mitigations,node
2,3,defer,20000,True,1,False,100000,True,8,1,47933738304,19.9724,679719,410|400|410|400|400|400|400|400|410|420|410|410|400|400|400|410|410|410|420|410|400|410|400|410|410|410|410|400|410|410|410|400|410|410|410|410|400|410|400|410|420|410|410|400|410|400|410|410|400|410|400|410|410|410|410|410|400|400|410|410|400|400|400|400|410|410|400|410|400|400|400|400|400|420|400|410|410|410|400|400|400|400|410|410|410|400|400|420|400|410|400|410|400|400|410|400|410|410|400|400|400|410|400|400|420|400|410|410|410|400|400|400|400|400|410|420|400|400|420|410|410|400|410|420|400|410|410|420|400|420|410|400|400|400|400|400|410|410|400|400|400|400|400|410|400|410|400|690|410|410|410|410|420|400|410|410|420|400|400|410|410|400|400|410|420|400|400|410|420|400|400|400|400|400|400|410|410|400|410|410|440|400|400|410|410|400|400|400|410|410|400|410|420|400|400|410|400|420|410|410,6.15.0-rc7,True,fn01
2,3,defer,20000,True,1,False,100000,True,8,1,47934689280,19.9728,682543,400|390|400|410|400|400|400|400|390|400|400|400|400|400|400|400|400|390|400|400|400|400|390|400|400|410|400|400|400|400|400|400|390|400|400|400|400|400|390|390|400|400|400|400|400|400|420|390|400|400|400|390|390|400|400|400|390|400|400|390|410|400|400|400|400|400|400|390|400|400|400|390|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|410|400|400|400|400|390|400|400|400|400|390|400|420|400|400|400|400|400|390|400|400|400|390|400|400|400|400|400|400|420|400|390|400|400|390|400|400|400|390|730|400|400|400|400|400|420|400|400|400|400|400|390|400|400|390|390|400|400|420|400|410|400|390|400|400|390|390|400|400|400|400|390|400|400|400|400|400|420|400|400|400|390|390|400|400|400|400|390|400|400|400|400,6.15.0,True,fn02
2,3,defer,20000,True,1,True,100000,True,8,1,47928640200,19.9703,95995.4,0|6720|10260|10020|6890|10080|9470|7080|4260|7110|7100|10130|7120|9890|6330|10400|7060|7100|10070|10080|13340|12860|9610|9370|11770|9570|9610|13130|9620|9580|9700|9660|9660|12740|12810|9590|9340|9580|9830|14330|12980|16690|9610|12710|15050|9640|9600|10130|11360|12940|12530|12800|9750|11150|9560|14900|9330|9440|9730|9590|12880|9520|9840|11680|9510|12460|12540|12930|9650|12590|12850|9720|9830|12420|9510|12780|14110|12120|12620|11180|9570|9310|9570|11040|9540|10040|12780|9460|9590|9580|11550|9530|9940|12850|9570|10170|11400|9530|14500|9530|12660|9520|9580|12840|13000|9800|12860|9510|16240|9520|12530|9280|9110|9170|9770|12170|12770|13000|9460|9550|9500|12440|9560|12000|9520|15630|9560|11250|9530|12410|9800|9720|12820|13180|12640|9520|9620|9610|13140|12960|9680|9810|15230|9600|12680|12880|9770|9550|9680|9520|9550|9360|9510|13030|11810|9600|9510|12530|9520|17580|11530|9550|9520|9330|9900|9530|9550|9770|11130|9700|12140|12780|9670|11970|13700|9480|14400|9480|9620|13200|12370|14500|9310|12060|13750|12890|9550|9540|13230|9610|9800|9320|9490|9560|9540|9390|12460|9590|12370|11970,6.15.0-rc7,True,fn01
2,3,defer,20000,True,1,True,100000,True,8,1,47928916560,19.9704,98478.5,0|7080|10360|9240|9450|9960|9700|10070|10040|9840|10030|9840|7090|7050|6610|9870|7090|9780|7060|10560|7020|4050|6340|7000|7010|6980|7040|7070|9790|9290|12360|9210|9570|9000|11700|11370|9530|9390|12500|14310|9630|12170|12660|14160|12050|9420|12660|9410|9290|9410|9610|9090|12100|12450|9410|9720|13870|9290|9370|9440|12590|12370|9380|9610|9610|11560|9400|9540|12700|9310|9290|12630|11430|13530|11880|12640|9280|13480|9530|11550|9440|12130|18510|11810|9600|14050|13020|9940|12780|9840|9570|13960|9430|12580|13170|12360|9600|11870|15070|11540|12600|12040|12780|14570|12900|11270|11910|9600|9280|9400|9470|14220|12450|9330|12450|9470|16620|9200|12240|12600|9480|14850|11920|11580|9600|9460|11130|11770|9470|12550|12140|9220|9550|14750|9400|9420|9640|9650|9430|9390|9280|9210|9500|9410|9580|9640|9620|9600|9280|9390|9450|9280|9430|9680|9450|9840|9550|11160|9620|11390|9110|15200|9150|14620|9300|12740|9170|11760|12260|9450|12000|12280|9800|12000|9680|9620|11890|9340|13820|9410|9410|9530|12330|9570|11130|11510|9310|12400|9430|11100|11050|9460|9210|9270|12370|9500|9570|9380|9460|12910,6.15.0,True,fn02
3,3,sqpoll,20000,True,1,False,100000,True,8,1,47934140832,19.9726,588232,0|610|610|610|610|610|620|620|610|620|610|610|610|610|610|610|610|620|620|620|610|620|610|610|610|610|610|620|610|620|610|620|610|610|620|630|610|620|620|620|610|630|620|610|620|610|610|610|620|610|610|610|610|610|620|610|620|610|610|610|610|610|630|630|610|620|610|610|610|610|610|610|610|610|620|620|620|600|610|610|620|630|620|610|620|610|610|620|610|610|620|620|620|620|610|610|600|610|620|610|600|610|610|610|620|610|610|620|610|610|610|610|620|610|600|620|610|610|620|610|750|610|620|620|620|620|620|610|610|610|610|620|610|600|610|620|620|610|630|610|610|610|610|620|610|630|610|620|620|600|610|610|610|620|600|620|630|610|620|630|620|610|610|610|610|610|610|610|620|620|610|590|620|620|610|610|620|610|620|620|620|620|610|620|610|620|620|610|610|630|630|610|630|610|610|610|610|610|610|620,6.15.0-rc7,True,fn01
3,3,sqpoll,20000,True,1,False,100000,True,8,1,47935391256,19.9731,589872,0|610|620|630|640|620|600|600|590|620|610|610|630|610|600|600|600|610|630|610|600|630|610|630|620|600|620|610|600|610|600|610|620|600|610|620|600|610|620|600|610|610|600|620|610|610|610|610|610|620|630|610|600|600|610|630|610|620|610|610|620|630|610|610|600|610|610|610|610|610|600|610|620|600|600|600|620|640|600|640|610|650|640|610|600|610|610|610|620|630|610|610|610|610|600|600|610|600|610|600|610|600|610|610|610|620|600|600|610|600|610|610|610|600|610|630|590|600|600|600|610|610|610|610|610|610|610|600|610|600|610|610|610|600|600|610|610|590|600|610|610|600|610|610|600|610|610|600|620|610|590|600|600|620|610|610|600|610|610|640|610|620|600|610|610|620|610|610|610|630|610|600|610|610|610|630|610|610|650|610|620|600|610|610|610|600|600|620|610|620|610|610|610|610|610|620|600|610|600|610,6.15.0,True,fn02
3,3,sqpoll,20000,True,1,True,100000,True,8,1,47934585792,19.9727,115120,0|8210|7900|8440|7840|7290|7240|7900|8310|8360|7430|7440|6220|6230|8390|6360|6440|8210|8240|8280|7680|7620|8360|7320|8360|6400|7610|7410|8850|8240|6120|7490|7260|7670|7720|7330|7840|6290|8380|8440|8230|6310|7720|7760|7800|8230|8340|6180|8430|6760|7320|6240|8340|7680|8350|8240|8320|8180|8270|8330|8000|4390|6350|8390|4620|4400|4380|4420|4380|4410|4370|4370|8460|8770|8550|8700|8450|8520|6320|8760|7430|8390|6700|8390|6710|6520|6450|8400|6470|8270|6370|8280|6520|8340|8200|8200|8320|8490|8980|6280|6280|8450|7380|6390|8490|8350|8350|6460|8510|8720|8650|8280|8160|8090|8260|8270|8060|8260|8190|7150|7870|7760|7360|8290|8600|6910|6710|8390|6340|8450|7570|7500|7460|8990|8430|6250|8580|8630|8600|6330|8930|8660|7360|8800|7440|9070|8430|8590|8440|8370|6300|7390|9230|8290|8380|8380|8330|8420|6320|6820|8260|8080|8360|8490|6240|8470|7360|8350|8490|8230|8430|8390|8610|7140|8060|8490|7800|8120|8140|8360|6430|8390|6310|8590|8470|6470|7650|8320|6310|6190|6300|6390|6340|8320|6370|6310|8420|6100|7920|8240,6.15.0-rc7,True,fn01
3,3,sqpoll,20000,True,1,True,100000,True,8,1,47934684792,19.9728,114532,0|7930|8030|8440|8240|8000|7110|6100|6340|8370|7280|6070|8080|6170|7330|7140|8220|8260|8120|8070|8330|8190|8060|8330|8240|6510|7310|6310|6410|8660|8100|8400|8060|8200|8240|6440|8180|8500|8230|7580|8340|8120|8140|8430|6980|8150|8480|8130|6260|8200|7490|8190|7060|8180|8370|8400|7390|8390|7230|8570|8510|7260|7190|7180|7410|6280|8400|8460|6120|7280|7380|8290|6490|6340|7400|7110|7640|8340|8410|8250|6160|6280|7210|8330|6320|6280|7470|8620|7150|8260|8830|6930|6380|7480|8230|7180|7460|5990|8200|6360|8400|7290|7370|6380|8480|7250|8380|7620|8400|8110|8220|8520|7190|8410|7190|8540|8140|7350|6090|7240|8310|7190|8350|8130|6840|8490|7200|7140|7270|8420|8470|7110|7350|6260|6100|7370|8110|8100|8240|8090|6230|6470|6200|8370|8090|8050|7210|7170|7060|7140|8050|7170|6250|6600|8470|8240|8490|6210|7100|8060|8020|7110|7340|6200|8200|6340|7910|7150|8370|8390|7510|6390|6140|8550|8260|8570|8320|8370|8290|8350|7070|6320|7260|6340|8170|8250|7350|6220|6210|6390|8750|8660|6290|7360|6180|8370|6290|6610|7160|8300,6.15.0,True,fn02
3,3,defer,20000,True,1,False,100000,True,8,1,47934383640,19.9727,679821,410|400|410|400|400|410|400|400|400|410|410|410|410|400|420|420|400|400|400|410|400|400|400|410|400|410|400|400|420|410|400|400|410|420|410|410|410|410|410|410|410|400|400|410|410|410|400|400|400|400|400|410|410|420|420|400|400|420|400|400|410|410|410|400|400|400|410|420|400|410|410|400|410|420|400|400|400|400|400|410|410|410|410|400|410|410|400|410|410|410|400|420|410|400|400|410|410|400|400|420|400|400|410|410|400|400|410|400|410|400|400|400|400|400|400|410|410|400|410|400|400|400|400|400|420|410|400|420|400|400|400|400|400|410|400|410|400|400|410|410|400|400|400|400|410|410|410|400|400|400|400|410|410|400|420|400|410|410|410|400|400|400|410|410|410|400|410|400|410|410|400|410|410|410|400|410|400|410|400|410|390|400|390|400|400|420|410|410|400|400|410|400|420|400|410|410|400|390|410|410,6.15.0-rc7,True,fn01
3,3,defer,20000,True,1,False,100000,True,8,1,47936124192,19.9734,682419,410|390|400|400|400|400|400|390|390|400|390|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|390|400|390|400|400|400|400|400|410|400|400|400|400|400|390|400|400|400|400|400|400|420|400|400|400|410|400|420|400|400|420|400|400|400|400|400|400|400|390|400|400|400|400|400|400|390|400|400|400|400|400|410|400|400|390|400|400|400|400|400|400|400|400|400|400|400|400|400|420|400|400|400|400|400|400|400|400|390|390|400|400|400|400|400|400|400|400|400|400|410|400|400|400|720|400|400|400|400|400|400|390|400|410|400|400|400|400|400|400|390|400|400|390|410|400|400|400|400|400|400|400|400|400|400|390|400|400|400|390|400|400|400|400|400|400|400|390|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|390|400|400|390|410|400|400|400|400|390|400|400|400|400|400|400,6.15.0,True,fn02
3,3,defer,20000,True,1,True,100000,True,8,1,47928649920,19.9703,98678.4,0|6240|10270|9980|7090|4040|7060|7060|10330|7100|9700|7100|9870|9870|6660|7080|10050|7230|10120|7050|7230|7100|10190|4550|10330|7100|7060|7320|7100|10100|7110|10960|12900|9590|9230|12430|9780|9460|9460|9540|9540|9460|9530|12860|15040|15110|9460|12260|9610|12600|9460|9370|15080|12740|9410|14320|9500|9460|12150|9390|11320|12360|9460|14140|9450|9650|11940|12670|12410|12660|12420|9470|12010|9420|9470|14720|9500|12590|9430|14680|9670|15080|9540|9480|9550|12620|9440|9490|12650|11510|13840|9430|9460|9460|11790|12140|9430|15080|13300|12800|9450|9450|12090|9450|9460|11900|9460|14160|9490|13070|13550|9670|9580|9460|9450|16290|9530|9550|12230|12910|9430|9490|15110|12810|9440|9320|14670|9560|9450|12480|13120|9660|14660|12150|12160|12070|9440|14530|9320|9430|9450|9440|11440|14110|9690|12610|9450|11540|13060|9450|12530|9450|12620|9590|12910|12660|9280|11200|13150|12520|9720|9440|9520|9450|9640|12820|9450|9510|9490|12970|9260|9460|9410|10890|9340|9580|9460|9450|12540|12790|11390|12700|9240|13370|12110|9590|12470|9720|12200|9590|13060|12100|12950|9270|11450|11890|9450|12780|12370|9320,6.15.0-rc7,True,fn01
3,3,defer,20000,True,1,True,100000,True,8,1,47928947712,19.9704,94435.9,0|9480|12720|12570|14280|9710|9330|11530|12790|12980|9760|9460|9670|9610|9470|9340|9810|9270|9460|15700|9460|14300|9390|12150|14340|12860|9350|9350|9610|12350|9330|11180|9460|9330|9220|12350|9470|12410|11020|12110|12740|12540|11230|12340|9490|9330|11850|12430|13110|9390|9560|9150|14530|14170|9490|9370|11440|12220|9340|11890|12410|13300|9470|9490|9700|9320|12140|9470|9350|9440|9670|9480|9670|13550|9800|14080|9310|9460|12750|9520|13870|12670|9530|12260|9260|9490|9360|9360|9350|9340|9250|9400|14090|12440|11390|12010|11920|9580|10250|9460|9430|11330|15300|12500|9300|12320|12990|9670|9490|11440|9470|9460|12150|9450|12960|12440|9560|9340|11300|9450|9340|9500|9260|9680|9520|12510|9250|14120|11830|12510|12730|11900|11220|11920|9490|9580|11320|14730|9820|9580|12670|14410|11050|9380|9570|9880|9350|10980|10970|9480|9460|9370|12170|9500|12590|9470|12360|11270|14200|12240|9620|14960|12560|14150|11310|9600|12950|9550|9500|9260|9480|9590|9420|9360|9450|9300|9320|12600|9590|12390|9360|9430|13130|9490|13000|11740|9330|13820|9450|9440|14290|12920|9580|13080|9480|9470|9560|12700|9480|9330,6.15.0,True,fn02
4,3,sqpoll,20000,True,1,False,100000,True,8,1,47934922632,19.9729,588878,0|610|610|610|610|630|610|610|610|610|620|620|610|340|620|610|610|600|610|610|600|610|620|610|610|610|600|610|610|620|620|610|610|610|620|610|610|600|610|600|610|620|610|610|610|620|610|620|620|610|610|600|610|610|610|610|610|620|620|610|630|600|610|630|610|620|620|620|620|600|610|620|600|620|610|610|610|620|610|610|610|600|610|600|610|610|620|610|610|610|600|610|610|620|610|610|610|610|630|610|610|610|610|610|610|610|610|610|610|610|610|610|600|620|620|610|610|610|610|610|630|620|610|600|610|610|600|610|600|620|600|610|620|620|620|610|610|610|600|610|620|610|610|610|610|620|620|610|610|610|610|610|600|610|630|610|620|620|610|610|610|630|610|610|620|610|610|620|610|610|610|620|610|620|610|600|620|620|610|610|620|620|620|610|610|610|610|620|610|610|610|610|600|610|610|620|610|600|610|610,6.15.0-rc7,True,fn01
4,3,sqpoll,20000,True,1,False,100000,True,8,1,47936039760,19.9733,589701,610|610|610|610|610|590|610|610|610|600|610|610|600|600|610|610|610|620|620|620|610|600|610|610|610|610|610|610|610|600|610|630|610|610|610|620|610|600|610|600|610|610|610|620|610|600|600|610|610|610|610|610|840|620|610|600|610|600|610|600|610|610|610|620|420|610|600|610|600|610|610|590|610|610|610|600|620|620|610|610|620|610|610|610|610|600|610|610|610|610|620|610|600|610|610|600|600|610|620|610|610|610|610|610|600|600|610|610|610|610|610|610|600|610|610|610|610|620|610|620|610|600|600|600|610|610|600|600|610|610|600|610|620|620|610|620|610|610|620|610|610|600|610|610|620|620|610|610|600|620|610|620|610|620|610|610|590|600|610|600|610|620|620|610|610|600|610|610|620|610|610|600|610|610|610|630|610|610|610|610|610|610|610|630|610|610|620|610|610|620|620|610|610|610|620|490|610|610|600|610,6.15.0,True,fn02
4,3,sqpoll,20000,True,1,True,100000,True,8,1,47934533136,19.9727,113019,0|8690|8460|8730|7940|8120|8000|8300|8240|8380|7410|8380|8400|7320|6280|8540|8250|6390|8190|8200|6380|8370|7390|7210|6280|7210|8300|7990|8090|6550|7280|7100|8110|8420|8210|6270|6230|7600|7070|8210|7440|7290|8240|6540|7050|8160|7980|8650|6440|6030|7980|7160|7210|8110|6380|6260|8280|7320|8330|8530|8440|7220|7280|8180|8320|8630|7860|8550|8660|8980|8340|7350|8290|8660|7490|6510|8590|7330|8430|8280|8320|6710|7760|8420|7290|6790|6680|8440|8600|7380|8270|7370|8240|7550|7450|7480|7560|8370|8490|8230|8350|7280|6410|7480|8610|7360|6370|7880|8300|8210|7720|7530|7200|8090|8690|8270|7020|8480|8090|7370|8070|6750|8560|6330|6290|8160|8140|8150|7420|8110|8070|6340|8720|8160|8240|6370|8300|6320|6290|6280|8000|8210|8280|7550|8050|7120|6820|6500|7290|8370|7070|8160|7280|6260|8170|7530|8310|8210|8210|6290|6330|8040|8170|6220|7190|8180|6750|7390|7540|8040|8300|8220|8740|8780|8320|8340|8220|7300|6370|8620|8370|7470|7600|7280|8530|8540|8570|8560|8430|6340|6660|8750|8660|8250|8310|8540|8510|8450|8240|7440,6.15.0-rc7,True,fn01
4,3,sqpoll,20000,True,1,True,100000,True,8,1,47935282872,19.973,117610,0|8370|7530|7310|6020|7190|7900|7460|7880|7810|6140|6570|7450|7400|6570|8280|8200|8470|6200|6180|8150|6250|8130|6090|6340|8450|8610|8410|8540|8490|6220|6530|6390|8090|8170|6310|8510|8060|8100|6310|6290|6630|6360|8250|8450|6430|6420|8230|8090|6230|6250|6270|8500|8100|8560|7970|8360|7130|8180|6380|8570|8330|8440|8700|8360|8500|8390|6520|8660|8410|8570|7450|6710|8360|8340|8600|8280|8490|8570|6310|6350|6590|9000|7340|6510|6250|6180|8710|8500|6500|6940|6190|7490|6180|6260|6280|7450|8220|6180|6320|7540|6320|8640|6170|6360|8110|6750|6190|6360|8920|6300|8260|5950|6290|8450|7710|6560|8520|6510|6440|6150|6050|8370|6320|6100|6460|6300|6000|6250|6290|6210|8240|6280|6140|6440|6350|7990|6580|6460|8510|8370|8390|8590|7400|8100|7760|7480|7690|6490|8600|8650|8530|7960|7480|6260|8570|7710|7310|7810|7150|6600|7420|7090|6000|6630|6300|7320|6280|6490|8630|8500|8660|7690|8710|6600|6300|8490|6440|8440|9250|6610|7480|8650|8630|7110|6670|6660|6260|7800|8550|6270|6370|8850|6230|8220|8340|7230|6270|8190|7240,6.15.0,True,fn02
4,3,defer,20000,True,1,False,100000,True,8,1,47933969856,19.9725,680039,400|410|420|410|400|410|400|400|410|410|410|400|400|400|400|400|390|400|400|400|410|410|410|400|400|400|410|400|400|400|400|400|400|400|400|400|400|400|400|410|400|410|390|400|400|410|400|400|410|400|400|410|400|410|400|410|400|420|420|400|400|410|400|400|400|400|400|420|410|400|400|410|400|410|410|410|400|400|410|410|410|410|400|410|420|410|410|400|400|400|400|400|400|410|410|400|410|420|400|400|400|400|400|400|410|400|410|400|400|420|410|400|400|410|410|400|400|400|410|410|400|400|410|410|410|410|410|400|410|410|400|410|400|400|410|410|400|400|400|410|400|410|410|400|400|400|410|410|410|410|400|410|400|400|400|400|400|400|410|410|410|410|400|410|410|410|410|400|400|400|400|410|410|420|400|400|410|400|400|410|400|420|410|400|410|400|410|410|410|400|410|400|400|400|400|410|410|410|400|410,6.15.0-rc7,True,fn01
4,3,defer,20000,True,1,False,100000,True,8,1,47935357128,19.9731,682404,420|400|400|400|400|400|420|400|400|410|400|420|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|390|400|400|400|400|400|400|400|400|390|400|400|420|400|400|400|420|400|400|400|390|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|390|400|410|400|400|400|400|400|400|410|400|400|400|400|400|400|400|400|420|400|400|400|400|400|400|400|400|400|400|400|390|410|400|400|410|400|400|400|400|400|400|400|400|400|400|390|400|400|400|400|400|400|400|410|400|400|400|390|400|400|400|410|390|400|400|400|400|400|390|390|410|400|400|390|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|410|400|390|400|400|400|400|400|400|400|400|400|410|400|400|400|400|400|400|400|400,6.15.0,True,fn02
4,3,defer,20000,True,1,True,100000,True,8,1,47928684816,19.9703,93848.8,0|14350|9430|9540|9570|12040|15010|9540|11530|11470|12180|9570|12420|9600|9250|12380|12720|12660|9300|9310|9520|9570|13010|12730|12160|9770|9240|14700|9550|12720|12040|9530|13070|14670|9550|9540|15430|9550|9550|11250|11630|12200|9540|12380|12550|12810|9330|9330|11750|12910|15350|11160|9290|14640|9540|9280|13040|11550|9400|14480|12430|13090|9380|9300|9550|12800|12640|9530|9570|9610|11270|12850|9520|12260|9770|9520|9550|9430|9530|9540|9410|9510|9400|9540|12700|11430|12320|9400|12760|9440|9420|9530|9300|12920|11900|11420|14690|9400|14310|12410|9510|14480|12230|9510|12240|9530|9340|11960|11620|12100|9400|9510|9760|9590|12390|9540|9430|11620|9540|12750|12680|9420|9560|11990|9570|15040|9640|9540|11750|9330|9560|9320|11730|9440|9630|9630|12340|13230|9420|11540|9520|9530|9520|9370|12870|13050|12870|9490|9500|9530|9290|11460|9690|12530|9510|9610|9550|15420|9430|11840|13070|9550|9520|9910|12490|12200|9540|12610|12050|11130|9530|12750|9560|9530|9370|12710|9560|9530|9450|9630|9540|9540|9530|9420|9540|9390|12170|15540|9520|9560|12170|9270|12360|9570|12360|14720|13100|9400|12480|9630,6.15.0-rc7,True,fn01
4,3,defer,20000,True,1,True,100000,True,8,1,47928730584,19.9703,94053.5,0|9470|9330|9370|9380|9340|9200|16320|14360|9350|9560|10640|12830|13020|9340|9490|12510|12310|9410|13370|9470|12610|12920|9610|11820|12260|12370|9340|9530|9340|9650|9350|9470|9460|13320|9460|14330|9450|9470|11610|11880|14300|9330|9480|9340|9460|11050|12780|9310|13270|11860|9310|9570|14330|9200|15150|11400|12120|9390|9480|9490|12680|9480|9490|11460|9550|9460|9290|11340|12190|9360|9450|9460|9560|13940|9450|10580|13450|12660|9380|9310|13890|12860|9450|14060|12190|12070|9600|12160|9470|12450|12240|14590|12200|12350|14000|12330|9570|12390|14690|9640|9580|9720|12330|9730|9650|12820|9460|9470|12470|9360|9670|12150|9750|9480|12630|12190|9430|9550|12830|12490|14510|14880|12230|11440|9450|9460|12320|12660|9610|9460|9440|9800|9530|9200|9540|14320|12550|11240|9510|12870|14810|9170|9630|9460|9840|12470|9590|9190|9600|9620|12100|11330|9430|11680|9770|9600|11530|11450|11360|9600|12890|9610|12270|9450|13400|9750|9880|9580|9870|9690|12300|14320|9430|9510|11570|9370|9900|12550|9860|12490|9540|12790|9850|12880|9410|12560|9610|11260|13980|9500|9460|9280|9570|15420|9430|9170|9420|9550|11340,6.15.0,True,fn02
