run,duration,connections,workload,flags,kernel,mitigations,mtu,node,core_id,num_threads,size,pin_queues,bw_avg,bw_min,bw_max,bw_std,bw_samples,perf_cycles,perf_kcycles,perf_instructions,perf_L1-misses,perf_LLC-misses,perf_branch-misses,perf_task-clock,perf_scale,perf_IPC,perf_CPUs,perf_GHz
0,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,131072,True,6789603000.32,6772883456,6793723904,5017997.670064016,25,0.5409,0.5366,0.2270,0.0362,0.0059,0.0045,0.1472,203348246528,0.4197,0.9993,3.6733
0,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,65536,True,6152897167.36,6139543552,6157893632,4659062.2362500625,25,0.5968,0.5904,0.2707,0.0382,0.0054,0.0055,0.1625,184289329152,0.4536,0.9990,3.6735
0,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,32768,True,5482251550.72,5466357760,5487460352,5052952.930338579,25,0.6698,0.6617,0.3293,0.0405,0.0055,0.0067,0.1824,164207001600,0.4917,0.9990,3.6733
0,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,16384,True,4705541160.96,4692688896,4709400576,3157319.0782174487,25,0.7805,0.7687,0.4301,0.0434,0.0057,0.0088,0.2125,140928614400,0.5511,0.9979,3.6732
0,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,8192,True,3681661419.52,3665002496,3700498432,8568218.934526177,25,0.9968,0.9789,0.6400,0.0324,0.0067,0.0131,0.2714,110352138240,0.6421,0.9979,3.6732
0,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,4096,True,2550017064.96,1897910272,2688307200,189679348.855735,25,1.3990,1.3656,1.0364,0.0303,0.0072,0.0213,0.3809,74859937792,0.7408,0.9512,3.6732
0,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,2048,True,1535623798.1538463,1516173312,1555173376,10379916.93052382,26,2.3865,2.3206,1.9199,0.0369,0.0076,0.0398,0.6497,46095400960,0.8045,0.9675,3.6731
0,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,1024,True,308268347.0769231,70523904,1013681152,341017311.49655926,26,3.6680,3.5390,3.3750,0.0439,0.0077,0.0695,0.9987,11156848640,0.9201,0.3599,3.6729
0,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,512,True,535044509.53846157,533145088,536304128,775179.1209914117,26,6.8618,6.6017,6.5615,0.0609,0.0071,0.1357,1.8678,16039018496,0.9562,0.9678,3.6737
0,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,256,True,286690914.46153843,285757696,287251200,384432.0561084715,26,12.8129,12.3015,12.6809,0.0789,0.0067,0.2620,3.4866,8589934592,0.9897,0.9676,3.6749
0,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,128,True,148798882.46153846,148404736,149142784,206781.11807587763,26,24.6867,23.6799,24.8645,0.1216,0.0066,0.5144,6.7168,4462739456,1.0072,0.9684,3.6754
0,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,64,True,76143480.32,75972800,76313984,84919.51669703261,25,48.2451,46.2043,48.8470,0.2356,0.0071,1.0206,13.1261,2281701376,1.0125,0.9981,3.6755
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,1048576,True,8012672532.48,7993294848,8021606400,9481910.461430883,25,0.4583,0.4575,0.1717,0.0338,0.0084,0.0033,0.1248,239989686272,0.3748,0.9979,3.6730
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,524288,True,7560071640.615385,7540310016,7565475840,5332392.676092175,26,0.4857,0.4839,0.1841,0.0343,0.0094,0.0036,0.1322,226450472960,0.3790,0.9673,3.6730
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,262144,True,7104737595.076923,7091519488,7111966720,6299505.509364885,26,0.5168,0.5142,0.2043,0.0353,0.0076,0.0041,0.1407,212827373568,0.3952,0.9674,3.6732
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,131072,True,6787014025.846154,6771572736,6796476416,7660449.984260414,26,0.5410,0.5368,0.2272,0.0363,0.0060,0.0045,0.1473,203314692096,0.4200,0.9673,3.6732
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,65536,True,5991387627.52,5954732032,6053560320,32555919.297153242,25,0.6124,0.6056,0.2778,0.0385,0.0054,0.0056,0.1667,179583320064,0.4536,0.9991,3.6732
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,32768,True,5337459790.769231,5308612608,5346656256,8708428.58117899,26,0.6878,0.6796,0.3405,0.0410,0.0054,0.0069,0.1872,159912034304,0.4951,0.9673,3.6732
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,16384,True,4371314114.56,4356210688,4382064640,7928007.073470175,25,0.8398,0.8281,0.4637,0.0445,0.0059,0.0095,0.2286,130954559488,0.5521,0.9978,3.6732
1,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,16384,True,4537255474.56,4518936576,4544888832,7568448.309968527,25,0.8102,0.8075,0.3864,0.0414,0.0109,0.0081,0.2206,135887060992,0.4770,0.9977,3.6728
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,8192,True,3792310763.52,3770433536,3799851008,6783460.410884375,25,0.9676,0.9498,0.6226,0.0313,0.0068,0.0128,0.2634,112868720640,0.6435,0.9908,3.6732
1,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,8192,True,3089045346.4615383,3043115008,3126206464,26787427.752657287,26,1.1882,1.1595,0.6857,0.0445,0.0126,0.0141,0.3235,92627009536,0.5771,0.9674,3.6729
1,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,8192,True,3884793355.68,3865811108,3893649408,8755104.377627373,25,0.9456,0.9416,0.5291,0.0395,0.0125,0.0111,0.2574,115586629632,0.5595,0.9910,3.6730
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,4096,True,2516549789.5384617,1897144320,2688282624,199816477.21379703,26,1.4037,1.3704,1.0395,0.0306,0.0073,0.0214,0.3821,75111596032,0.7406,0.9273,3.6732
1,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,4096,True,2047691067.0769231,2029654016,2068475904,12249479.715482716,26,1.7922,1.7404,1.2195,0.0500,0.0140,0.0253,0.4880,61404610560,0.6804,0.9676,3.6729
1,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,4096,True,2973997528.6153846,2905976832,3068178432,49669374.24689894,26,1.2318,1.2247,0.8495,0.0400,0.0133,0.0181,0.3354,89321897984,0.6896,0.9674,3.6731
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,2048,True,1067928182.1538461,556146688,1664378880,286268096.63927495,26,2.1896,2.1229,1.8308,0.0343,0.0080,0.0376,0.5962,33336328192,0.8361,0.6420,3.6729
1,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,2048,True,1346885550.08,1334986752,1362810880,9519704.501188485,25,2.7223,2.6249,2.1229,0.0548,0.0147,0.0442,0.7411,40407924736,0.7798,0.9990,3.6731
1,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,2048,True,2099056312.32,2014003200,2207225856,64756451.338560134,25,1.7443,1.7312,1.4498,0.0422,0.0146,0.0312,0.4749,63073943552,0.8312,0.9979,3.6732
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,1024,True,978673427.6923077,972990464,981549056,2423667.50096636,26,3.7504,3.6185,3.4145,0.0385,0.0071,0.0705,1.0210,29334962176,0.9104,0.9675,3.6734
1,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,1024,True,830311137.28,827056128,836017152,2112240.4119842704,25,4.4195,4.2259,3.8609,0.0670,0.0141,0.0803,1.2032,24888999936,0.8736,0.9979,3.6730
1,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,1024,True,1386622227.6923077,1371076608,1396555776,5946760.439839744,26,2.6467,2.6189,2.6393,0.0470,0.0138,0.0570,0.7205,41565552640,0.9972,0.9674,3.6733
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,512,True,537671168.0,536158720,538434048,738908.7650062604,26,6.8295,6.5616,6.5624,0.0588,0.0074,0.1356,1.8590,16114515968,0.9609,0.9677,3.6738
1,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,512,True,483890825.84615386,483148800,484645376,444178.59794973425,26,7.5890,7.2132,7.2951,0.0899,0.0112,0.1513,2.0661,14503903232,0.9613,0.9680,3.6732
1,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,512,True,832734306.7692307,829644288,835388928,1641925.8049264615,26,4.4085,4.3529,5.0065,0.0548,0.0098,0.1085,1.2001,24956108800,1.1357,0.9675,3.6733
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,256,True,286429115.0769231,285137408,287213056,499522.9531824048,26,12.8310,12.2606,12.6917,0.0866,0.0071,0.2614,3.4917,8581545984,0.9891,0.9680,3.6747
1,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,256,True,259860164.92307693,258836480,260307456,314947.7095046491,26,14.1309,13.3742,14.1483,0.1158,0.0106,0.2932,3.8457,7793016832,1.0012,0.9682,3.6744
1,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,256,True,470711837.53846157,469353984,471685632,606201.714424474,26,7.8001,7.6994,9.5616,0.0602,0.0101,0.2067,2.1234,14109638656,1.2258,0.9678,3.6735
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,128,True,148057324.30769232,147631744,148228608,177826.62720378677,26,24.8113,23.7799,24.8310,0.1375,0.0068,0.5154,6.7506,4437573632,1.0008,0.9678,3.6754
1,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,128,True,134526976.0,134122880,134796544,173375.09407151793,26,27.3063,25.8203,27.8477,0.1928,0.0105,0.5761,7.4302,4034920448,1.0198,0.9685,3.6751
1,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,128,True,249856748.30769232,249135744,250301568,279972.2841072184,26,14.7003,14.5041,18.6057,0.0719,0.0098,0.4046,4.0006,7491026944,1.2657,0.9681,3.6746
1,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,64,True,76583709.53846154,76443328,76694272,55773.90978780088,26,47.9709,45.9373,48.8078,0.1862,0.0072,1.0211,13.0515,2298478592,1.0174,0.9691,3.6755
1,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,64,True,68039562.24,67856768,68085312,54410.53316943697,25,54.0070,51.0218,54.5960,0.3515,0.0108,1.1555,14.6941,2038431744,1.0109,0.9982,3.6754
1,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,64,True,126031000.61538461,125699904,126170880,124034.35746197873,26,29.1491,28.6494,36.2430,0.1035,0.0109,0.8113,7.9316,3783262208,1.2434,0.9694,3.6751
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,1048576,True,7972994416.64,7942963200,7991197696,11807096.13285037,25,0.4605,0.4596,0.1718,0.0338,0.0083,0.0033,0.1254,237213057024,0.3730,0.9911,3.6731
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,1048576,True,6850347008.0,6832521216,6859784192,8695548.796020888,26,0.5729,0.5718,0.2462,0.0340,0.0091,0.0045,0.1560,205151797248,0.4298,0.9989,3.6722
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,1048576,True,6833876440.615385,6815561492,6851395584,17192461.685297765,26,0.5743,0.5741,0.2484,0.0340,0.0090,0.0045,0.1564,204715589632,0.4326,0.9979,3.6723
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,524288,True,7527790018.56,7509377024,7539785728,7847272.649135734,25,0.4877,0.4859,0.1840,0.0343,0.0096,0.0036,0.1328,225494171648,0.3773,0.9989,3.6730
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,524288,True,6588787790.769231,6569852928,6597640192,6395333.2502380945,26,0.5763,0.5744,0.2200,0.0343,0.0102,0.0042,0.1569,197383946240,0.3817,0.9684,3.6721
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,524288,True,6628586307.36,6609174528,6643777536,7445505.116676756,25,0.5730,0.5727,0.2213,0.0342,0.0099,0.0042,0.1560,198549962752,0.3862,0.9993,3.6724
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,262144,True,7142973112.32,7129006080,7149191168,5799260.458520654,25,0.5141,0.5114,0.2043,0.0353,0.0072,0.0040,0.1400,213951447040,0.3974,0.9992,3.6732
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,262144,True,6143051038.72,6127878144,6148849664,5589175.66048166,25,0.6080,0.6051,0.2269,0.0353,0.0099,0.0044,0.1656,183995727872,0.3732,0.9679,3.6723
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,262144,True,6189214137.0,6176636928,6193938432,5543017.548988186,24,0.6035,0.6032,0.2267,0.0351,0.0097,0.0044,0.1643,185379848192,0.3756,0.9992,3.6724
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,131072,True,6782042767.36,6762528768,6792675328,6983697.218073321,25,0.5414,0.5373,0.2273,0.0363,0.0059,0.0045,0.1474,203155308544,0.4198,0.9979,3.6732
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,131072,True,5805792296.96,5789057024,5810814976,5308622.474838824,25,0.6379,0.6325,0.2413,0.0363,0.0095,0.0048,0.1737,173879066624,0.3783,0.9979,3.6725
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,131072,True,5776626155.52,5757075456,5787353088,6487487.257565863,25,0.6411,0.6406,0.2442,0.0362,0.0091,0.0049,0.1746,173023428608,0.3809,0.9676,3.6725
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,65536,True,5966276450.461538,5950668800,5973082112,7779478.293041592,26,0.6154,0.6086,0.2785,0.0385,0.0055,0.0056,0.1675,178719293440,0.4526,0.9673,3.6733
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,65536,True,5144581242.88,5134155776,5148835840,4144235.482625729,25,0.7169,0.7071,0.2899,0.0387,0.0092,0.0059,0.1952,154081951744,0.4044,0.9993,3.6725
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,65536,True,5465372098.56,5449973760,5471600640,6307341.532213229,25,0.6748,0.6739,0.2662,0.0373,0.0094,0.0054,0.1837,163703685120,0.3945,0.9978,3.6727
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,32768,True,5481258377.846154,5450924032,5489655808,8785456.310010625,26,0.6698,0.6611,0.3295,0.0406,0.0055,0.0067,0.1824,164207001600,0.4920,0.9673,3.6732
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,32768,True,4630360883.2,4620910592,4638736384,5389577.999956523,25,0.7943,0.7804,0.3432,0.0409,0.0099,0.0070,0.2163,138764353536,0.4320,0.9978,3.6727
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,32768,True,4977772462.08,4965531648,4982833152,5460262.562362436,25,0.7393,0.7378,0.3126,0.0391,0.0100,0.0064,0.2013,149107507200,0.4228,0.9979,3.6728
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,16384,True,4709694227.692307,4691296256,4716609536,6506236.507035046,26,0.7796,0.7677,0.4303,0.0432,0.0057,0.0088,0.2122,141087997952,0.5520,0.9673,3.6732
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,16384,True,3740094955.52,3729686528,3747938304,4874031.591064507,25,0.9828,0.9613,0.4866,0.0460,0.0104,0.0100,0.2676,112029859840,0.4951,0.9978,3.6728
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,16384,True,4302667776.0,4278878208,4320509952,11061467.313182237,25,0.8538,0.8513,0.4092,0.0421,0.0107,0.0085,0.2325,128949682176,0.4792,0.9990,3.6728
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,8192,True,3514349977.6,3503587328,3523395584,5119460.217050325,25,1.0447,1.0266,0.6645,0.0330,0.0068,0.0137,0.2844,105285419008,0.6361,0.9979,3.6732
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,8192,True,2903825171.6923075,2876194816,2923905024,14668000.791682506,26,1.2643,1.2352,0.7224,0.0461,0.0122,0.0149,0.3442,87048585216,0.5714,0.9674,3.6729
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,8192,True,3834632795.36,3426251284,3885539328,116635031.6117522,25,0.9476,0.9437,0.5292,0.0398,0.0127,0.0112,0.2580,113724358656,0.5585,0.9786,3.6729
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,4096,True,2102349824.0,1517502464,2614325248,275475488.8141424,26,1.3957,1.3625,1.0451,0.0317,0.0077,0.0214,0.3800,64063799296,0.7488,0.7864,3.6730
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,4096,True,2165033275.076923,1736388608,2304147456,202219645.38032365,26,1.6104,1.5604,1.1150,0.0453,0.0148,0.0230,0.4385,64600670208,0.6924,0.9147,3.6730
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,4096,True,2813844253.230769,2804060408,2822713344,5098614.8192095375,26,1.3038,1.2969,0.8898,0.0418,0.0131,0.0190,0.3550,84414562304,0.6825,0.9676,3.6731
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,2048,True,1548935331.84,1535342592,1563789312,7440952.647382639,25,2.3709,2.3045,1.9118,0.0392,0.0076,0.0397,0.6454,46405779456,0.8064,0.9982,3.6732
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,2048,True,1333681152.0,1328988160,1337432064,2150912.7078167037,26,2.7510,2.6537,2.1353,0.0566,0.0148,0.0445,0.7490,39996882944,0.7762,0.9676,3.6731
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,2048,True,1989184275.6923077,1974331392,2021505024,11075694.478493841,26,1.8425,1.8292,1.5097,0.0456,0.0145,0.0325,0.5016,59710111744,0.8193,0.9675,3.6731
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,1024,True,984380297.8461539,980084736,991438848,2510614.353019836,26,3.7255,3.5940,3.4028,0.0389,0.0072,0.0701,1.0142,29536288768,0.9134,0.9677,3.6735
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,1024,True,828334828.3076923,825298944,830119936,1104963.8006957085,26,4.4323,4.2379,3.8689,0.0674,0.0142,0.0805,1.2067,24821891072,0.8729,0.9675,3.6731
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,1024,True,1394579619.84,1380504576,1401083904,4953654.744737865,25,2.6337,2.6072,2.6369,0.0501,0.0138,0.0569,0.7170,41766879232,1.0012,0.9979,3.6732
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,512,True,537155505.2307693,535862272,538001408,534698.6524841179,26,6.8358,6.5753,6.5607,0.0521,0.0072,0.1356,1.8606,16097738752,0.9598,0.9676,3.6739
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,512,True,484406370.46153843,482845696,485256192,580671.9707618083,26,7.5797,7.2056,7.2945,0.0959,0.0115,0.1513,2.0635,14520680448,0.9624,0.9679,3.6732
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,512,True,711208048.9230769,122509932,899069952,302954517.0109124,26,4.1628,4.1123,4.8916,0.0519,0.0101,0.1055,1.1333,21307064320,1.1751,0.7800,3.6732
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,256,True,287987593.84615386,287216384,288346112,299418.8808624122,26,12.7534,12.2430,12.6828,0.0795,0.0067,0.2614,3.4705,8631877632,0.9945,0.9678,3.6748
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,256,True,261086300.16,260250368,261404928,297910.48004656436,25,14.0729,13.3162,14.1602,0.1139,0.0105,0.2922,3.8302,7818182656,1.0062,0.9979,3.6742
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,256,True,468675219.6923077,466414080,470663424,1298372.9783684826,26,7.8318,7.7235,9.5638,0.0608,0.0101,0.2071,2.1320,14050918400,1.2211,0.9678,3.6734
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,128,True,148968029.53846154,148430976,149411456,288182.26149665326,26,24.6591,23.6235,24.8851,0.1333,0.0065,0.5137,6.7091,4471128064,1.0092,0.9691,3.6755
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,128,True,133897220.92307693,133467392,134187776,187651.99779397767,26,27.4333,25.9171,27.7917,0.1685,0.0107,0.5775,7.4649,4018143232,1.0131,0.9690,3.6750
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,128,True,248840876.30769232,248020608,249452544,317397.3369689517,26,14.7561,14.5455,18.6141,0.1029,0.0103,0.4049,4.0161,7457472512,1.2614,0.9675,3.6743
2,30000,1,recv,RFN---,6.15.0,True,9000,fn05,3,1,64,True,76882173.53846154,76483520,77072640,128169.34948647818,26,47.7707,45.7921,49.0211,0.2007,0.0070,1.0196,12.9968,2306867200,1.0262,0.9686,3.6756
2,30000,1,recv,RFBN--,6.15.0,True,9000,fn05,3,1,64,True,68831950.76923077,68635456,69013440,100776.44979332596,26,53.3577,50.3460,54.8186,0.3104,0.0109,1.1456,14.5176,2063597568,1.0274,0.9678,3.6754
2,30000,1,recv,RFBMN-,6.15.0,True,9000,fn05,3,1,64,True,129352364.3076923,128918592,129849984,234999.2535789732,26,28.3947,27.8965,36.6481,0.0890,0.0091,0.7989,7.7250,3883925504,1.2907,0.9692,3.6757






# with huge-pages
#0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,64,True,105087530.66666667,98792448,107506688,2047578.7508992718,24,34.9314,34.5060,39.4198,0.9287,0.1223,0.8778,9.5072,3090781184,1.1285,0.9997,3.6742
#0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,64,True,111044778.66666667,108815360,112486400,1118567.5872785794,24,33.0844,32.6523,37.3623,0.8704,0.1189,0.7864,9.0039,3262899200,1.1293,0.9996,3.6744
#0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,64,True,75221272.0,67818496,80150528,3568881.0594246485,24,48.8102,48.2585,55.6433,1.0869,0.1722,1.1129,13.2811,2212050496,1.1400,0.9996,3.6752
#0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,64,True,98936533.33333333,95697920,101218304,1806852.9686024692,24,37.0424,36.4984,40.8376,0.9710,0.1338,0.8380,10.0807,2914749440,1.1025,0.9997,3.6746
#0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,128,True,181512106.66666666,175632384,184535040,2660281.806276086,24,20.2236,20.0046,21.8933,0.5514,0.0758,0.4824,5.5041,5339813888,1.0826,0.9997,3.6743
#0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,128,True,189408256.0,185831424,190765056,1360419.9784478322,24,19.4102,19.1813,21.1988,0.5677,0.0743,0.4422,5.2829,5560352768,1.0921,0.9996,3.6742
#0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,128,True,126035200.0,92891136,152152064,19921287.42948427,24,28.4671,28.1864,30.9502,0.5893,0.0998,0.6223,7.7469,3793491968,1.0872,0.9996,3.6746
#0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,128,True,172223402.66666666,164794368,174907392,2521924.902700757,24,21.3207,21.0444,23.0062,0.5546,0.0799,0.4701,5.8026,5063251968,1.0791,0.9996,3.6743
#0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,256,True,327684266.6666667,325861376,328421376,732725.7065493352,24,11.2115,11.0977,12.0047,0.3508,0.0434,0.2589,3.0515,9627205632,1.0707,0.9996,3.6741
#0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,256,True,341252234.6666667,340930560,341512192,152253.45736048892,24,10.7650,10.6458,11.6171,0.3520,0.0426,0.2386,2.9300,10030907392,1.0792,0.9999,3.6741
#0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,256,True,234650965.33333334,196268032,268029952,21580390.39341345,24,15.4660,15.3217,16.6464,0.3502,0.0546,0.3326,4.2088,6980358144,1.0763,0.9996,3.6747
#0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,256,True,321385813.3333333,308510720,324194304,4575603.519781067,24,11.4366,11.2969,12.2905,0.2971,0.0422,0.2485,3.1121,9441914880,1.0747,0.9997,3.6749
#0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,512,True,615126698.6666666,614293504,615907328,440978.2284250424,24,5.9715,5.9115,6.4268,0.2144,0.0193,0.1366,1.6252,18084913152,1.0762,0.9997,3.6744
#0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,512,True,631745536.0,630390784,632528896,642640.5686540494,24,5.8132,5.7509,6.2114,0.2170,0.0199,0.1264,1.5823,18570231808,1.0685,0.9996,3.6738
#0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,512,True,526148949.3333333,520511488,527409152,1362250.3432280312,24,6.9978,6.9264,7.8508,0.1631,0.0205,0.1540,1.9043,15432433664,1.1219,0.9997,3.6748
#0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,512,True,610376362.6666666,609714176,611287040,453773.62223714835,24,6.0181,5.9472,6.4456,0.1871,0.0177,0.1285,1.6376,17942306816,1.0710,0.9996,3.6749
#0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,1024,True,1063008256.0,1059831808,1064976384,1406778.2413178466,24,3.4543,3.4214,3.4153,0.1350,0.0154,0.0737,0.9403,31248302080,0.9887,0.9997,3.6735
#0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,1024,True,1111128746.6666667,1108885504,1113047040,1208738.5911484566,24,3.3045,3.2720,3.2807,0.1337,0.0155,0.0680,0.8995,32674349056,0.9928,0.9996,3.6736
#0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,1024,True,964844202.6666666,963248128,966279168,814076.4936332594,24,3.8074,3.7701,4.0576,0.0881,0.0140,0.0806,1.0360,28359327744,1.0657,0.9996,3.6751
#0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,1024,True,1135543637.3333333,1133002752,1136934912,919633.8454049102,24,3.2348,3.1980,3.3034,0.0876,0.0127,0.0668,0.8803,33366163456,1.0212,0.9996,3.6748
#0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,2048,True,1854215509.3333333,1846509568,1860370432,5169376.609312792,24,1.9798,1.9639,1.8411,0.0989,0.0105,0.0399,0.5390,54510682112,0.9300,0.9996,3.6733
#0,30000,16,send,RF----,6.15.0,True,9000,fn05,3,1,2048,True,1974070784.0,1969782784,1976401920,2045121.6680116288,24,1.8608,1.8438,1.7872,0.0987,0.0091,0.0371,0.5064,58045583360,0.9604,0.9996,3.6749
#0,30000,16,send,RF---Z,6.15.0,True,9000,fn05,3,1,2048,True,1826628949.3333333,1821704192,1828225024,1541867.4256933448,24,2.0110,1.9919,2.0745,0.0457,0.0081,0.0417,0.5472,53688762368,1.0315,0.9996,3.6749
#0,30000,16,send,RFB--Z,6.15.0,True,9000,fn05,3,1,2048,True,2086185642.6666667,2079883264,2089091072,2457703.1563535538,24,1.7606,1.7418,1.7395,0.0448,0.0075,0.0356,0.4791,61323411456,0.9880,0.9996,3.6748
#0,30000,16,send,------,6.15.0,True,9000,fn05,3,1,4096,True,2682970112.0,2674786304,2687434752,2774226.9785649,24,1.3688,1.3606,1.1862,0.0829,0.0082,0.0253,0.3726,78863269888,0.8666,0.9996,3.6736
